"gameId","gameDate","hometeamCity","hometeamName","hometeamId","awayteamCity","awayteamName","awayteamId","homeScore","awayScore","winner","gameType","attendance","arenaId","gameLabel","gameSubLabel","seriesGameNumber","point_diff","lat_home","lon_home","lat_away","lon_away","dist_meters","dist_miles","year","winning_team","home_zone","away_zone","away_travel","away_travel_high"
22401111,"2025-04-02 22:30:00","Los Angeles","Clippers",1610612746,"New Orleans","Pelicans",1610612740,114,98,1610612746,"Regular Season",17109,1000137,"","",0,-16,34.0536909,-118.242766,29.9559145,-90.0730259,2689286.23468613,1671.04447693315,2025,"home","West","Central","Central to West","Neither"
22401108,"2025-04-02 21:30:00","Oklahoma City","Thunder",1610612760,"Detroit","Pistons",1610612765,119,103,1610612760,"Regular Season",18203,1000052,"","",0,-16,35.4729886,-97.5170536,42.3315509,-83.0466403,1464766.39494995,910.163359596445,2025,"home","Central","East","East to Central","Neither"
22401110,"2025-04-02 21:00:00","Denver","Nuggets",1610612743,"San Antonio","Spurs",1610612759,106,113,1610612759,"Regular Season",19524,1000046,"","",0,7,39.7392364,-104.984862,29.4246002,-98.4951405,1292184.24678826,802.925817611067,2025,"away","Central","Central","In-Zone","Neither"
22401109,"2025-04-02 20:30:00","Dallas","Mavericks",1610612742,"Atlanta","Hawks",1610612737,120,118,1610612742,"Regular Season",19977,193,"","",0,-2,32.7762719,-96.7968559,33.7544657,-84.3898151,1159242.1741138,720.319468971269,2025,"home","Central","East","East to Central","Neither"
22401107,"2025-04-02 20:00:00","Houston","Rockets",1610612745,"Utah","Jazz",1610612762,143,105,1610612745,"Regular Season",18055,215,"","",0,-38,29.7589382,-95.3676974,40.7596198,-111.886797,1931755.29074501,1200.33671676552,2025,"home","Central","West","West to Central","Neither"
22401106,"2025-04-02 19:30:00","Boston","Celtics",1610612738,"Miami","Heat",1610612748,103,124,1610612748,"Regular Season",19156,17,"","",0,21,42.3554334,-71.060511,25.7741566,-80.1935973,2025865.51950508,1258.81408372039,2025,"away","East","East","In-Zone","Neither"
22401105,"2025-04-02 19:00:00","Washington","Wizards",1610612764,"Sacramento","Kings",1610612758,116,111,1610612764,"Regular Season",15018,77,"","",0,-5,38.8950368,-77.0365427,38.5810606,-121.493895,3821189.03285513,2374.37605053423,2025,"home","East","West","West to East","West to East"
22401103,"2025-04-02 19:00:00","Cleveland","Cavaliers",1610612739,"New York","Knicks",1610612752,124,105,1610612739,"Regular Season",19432,1000144,"","",0,-19,41.4996574,-81.6936772,40.7127281,-74.0060152,650527.899133422,404.219171212434,2025,"home","East","East","In-Zone","Neither"
22401099,"2025-04-01 20:00:00","Chicago","Bulls",1610612741,"Toronto","Raptors",1610612761,137,118,1610612741,"Regular Season",20005,66,"","",0,-19,41.8755616,-87.6244212,43.6534817,-79.3839347,701586.40691161,435.945447249074,2025,"home","East","East","In-Zone","Neither"
22401100,"2025-04-01 20:00:00","Memphis","Grizzlies",1610612763,"Golden State","Warriors",1610612744,125,134,1610612744,"Regular Season",17794,242,"","",0,9,35.1460249,-90.0517638,37.7792588,-122.4193286,2898115.82002922,1800.80512520738,2025,"away","Central","West","West to Central","Neither"
22401097,"2025-04-01 19:30:00","Atlanta","Hawks",1610612737,"Portland","Trail Blazers",1610612757,113,127,1610612757,"Regular Season",17124,650,"","",0,14,33.7544657,-84.3898151,45.5202471,-122.674194,3493478.21616064,2170.74605265395,2025,"away","East","West","West to East","West to East"
22401098,"2025-04-01 19:30:00","New York","Knicks",1610612752,"Philadelphia","76ers",1610612755,105,91,1610612752,"Regular Season",19314,30,"","",0,-14,40.7127281,-74.0060152,39.9527237,-75.1635262,129635.116337417,80.5515018736974,2025,"home","East","East","In-Zone","Neither"
22401101,"2025-04-01 19:30:00","Milwaukee","Bucks",1610612749,"Phoenix","Suns",1610612756,133,123,1610612749,"Regular Season",17341,642,"","",0,-10,43.0386475,-87.9090751,33.4484367,-112.074141,2355383.79894429,1463.56718653381,2025,"home","East","West","West to East","West to East"
22401096,"2025-03-31 22:00:00","Los Angeles","Lakers",1610612747,"Houston","Rockets",1610612745,104,98,1610612747,"Regular Season",18997,1000069,"","",0,-6,34.0536909,-118.242766,29.7589382,-95.3676974,2208912.01381802,1372.55386693812,2025,"home","West","Central","Central to West","Neither"
